Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,RelevantEducationLevel,JobLevel,JobRole,RecruiterScore,MaritalStatus,JobType,NumCompaniesWorked,OverTime,SalaryExpectation,InterviewScore,ResumeScore,RequestedBenefits,TotalWorkingYears,PreferredSkills,YearsAtCurrentCompany,RelevantExperience,MonthlyIncome,Ethnicity,HIRED
33,Travel_Rarely,Human Resources,1,2,Human Resources,Male,2,1,Human Resources,3,Married,3614,1,No,13,3,4,1,5,2,5,4,full_time,non-minority,YES
40,Travel_Rarely,Research & Development,3,2,Medical,Male,3,3,Healthcare Representative,4,Divorced,9614,0,No,16,3,1,2,16,4,15,9,full_time,non-minority,YES
36,Travel_Rarely,Sales,27,3,Marketing,Male,3,2,Sales Executive,3,Single,5431,3,Yes,14,3,1,1,10,1,8,7,full_time,non-minority,YES
29,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,3,1,Human Resources,3,Divorced,2061,0,No,17,3,2,0,6,2,5,2,full_time,non-minority,YES
51,Travel_Rarely,Sales,2,3,Marketing,Male,2,2,Sales Executive,2,Divorced,7526,2,No,12,3,1,1,29,2,14,7,full_time,non-minority,YES
38,Travel_Rarely,Research & Development,1,3,Medical,Male,3,1,Laboratory Technician,3,Single,4732,6,Yes,14,3,3,1,19,3,13,11,full_time,non-minority,YES
37,Travel_Rarely,Research & Development,14,2,Medical,Male,2,3,Research Director,3,Married,11513,0,No,13,3,2,0,12,3,11,9,full_time,non-minority,YES
32,Travel_Frequently,Research & Development,13,3,Life Sciences,Female,2,1,Research Scientist,4,Single,2551,0,No,16,3,2,0,6,3,5,3,full_time,non-minority,YES
21,Non-Travel,Research & Development,19,3,Medical,Male,2,1,Research Scientist,2,Single,2126,1,No,13,3,2,0,1,3,1,0,full_time,non-minority,YES
36,Travel_Rarely,Sales,5,3,Medical,Male,2,3,Sales Executive,1,Married,7590,1,No,14,3,2,0,10,1,10,7,full_time,non-minority,YES
31,Travel_Rarely,Sales,7,4,Life Sciences,Male,1,2,Sales Executive,3,Married,6172,3,Yes,17,3,2,0,11,3,7,6,full_time,non-minority,YES
41,Travel_Frequently,Research & Development,7,3,Life Sciences,Female,2,1,Laboratory Technician,3,Single,2458,1,No,17,3,1,0,9,4,7,5,full_time,non-minority,YES
34,Non-Travel,Research & Development,7,2,Other,Female,3,2,Healthcare Representative,3,Single,6799,1,Yes,20,3,2,1,10,4,9,7,full_time,non-minority,YES
37,Travel_Rarely,Research & Development,6,1,Life Sciences,Male,3,1,Research Scientist,2,Married,3000,6,No,15,3,3,0,8,1,5,3,contract,non-minority,YES
43,Travel_Rarely,Sales,5,2,Medical,Male,2,3,Sales Executive,4,Single,9616,0,No,16,3,2,1,12,3,12,8,full_time,minority,YES
32,Non-Travel,Sales,1,3,Life Sciences,Female,3,3,Sales Executive,3,Divorced,9867,1,Yes,19,3,1,0,11,4,11,8,full_time,non-minority,YES
33,Travel_Frequently,Research & Development,5,2,Life Sciences,Male,3,2,Healthcare Representative,4,Single,7732,2,No,21,3,3,0,13,1,11,8,full_time,non-minority,YES
27,Non-Travel,Research & Development,16,3,Medical,Male,2,1,Research Scientist,2,Single,2142,1,No,13,3,2,0,4,3,4,2,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,6,4,Life Sciences,Female,3,1,Manufacturing Director,4,Single,4422,1,No,22,4,3,0,9,2,9,7,full_time,non-minority,YES
36,Travel_Frequently,Sales,2,1,Life Sciences,Male,1,2,Sales Executive,4,Single,5070,3,No,16,3,2,1,13,2,5,1,full_time,non-minority,YES
35,Travel_Frequently,Sales,2,1,Life Sciences,Male,1,2,Sales Executive,4,Single,5070,3,No,17,3,2,1,12,2,5,1,full_time,non-minority,YES
28,Travel_Rarely,Research & Development,1,1,Medical,Male,3,1,Laboratory Technician,2,Married,3751,1,No,13,3,3,0,10,4,10,6,full_time,minority,YES
45,Travel_Frequently,Research & Development,9,3,Life Sciences,Female,3,2,Healthcare Representative,2,Married,5562,5,No,13,3,3,0,16,2,8,5,full_time,non-minority,YES
27,Travel_Rarely,Research & Development,1,1,Life Sciences,Female,2,1,Research Scientist,1,Single,2830,1,No,12,3,3,1,1,1,1,0,full_time,non-minority,YES
54,Travel_Rarely,Sales,4,3,Marketing,Female,3,4,Manager,2,Married,16243,4,Yes,22,4,3,1,33,0,16,9,full_time,minority,YES
48,Travel_Rarely,Sales,2,3,Marketing,Male,2,2,Sales Executive,2,Divorced,7529,2,No,12,3,1,1,26,2,13,7,full_time,non-minority,YES
29,Travel_Frequently,Sales,2,2,Life Sciences,Male,2,2,Sales Executive,3,Single,4553,1,No,17,3,1,0,10,3,10,7,full_time,non-minority,YES
32,Travel_Frequently,Research & Development,7,3,Medical,Male,3,1,Research Scientist,2,Divorced,3815,1,Yes,15,3,3,1,5,3,5,2,contract,non-minority,YES
35,Travel_Frequently,Human Resources,8,3,Human Resources,Male,1,2,Human Resources,3,Married,6075,1,No,17,3,3,0,9,2,7,5,full_time,non-minority,YES
36,Travel_Rarely,Research & Development,8,3,Medical,Female,3,2,Manufacturing Director,3,Divorced,4809,1,No,14,3,3,0,16,3,14,11,full_time,non-minority,YES
44,Travel_Rarely,Research & Development,7,2,Medical,Female,2,5,Research Director,3,Divorced,18508,2,Yes,12,3,2,1,25,3,24,5,contract,non-minority,YES
31,Travel_Rarely,Research & Development,11,2,Life Sciences,Female,2,2,Research Scientist,3,Married,5856,0,No,11,3,2,1,10,2,8,6,full_time,non-minority,YES
41,Travel_Rarely,Sales,11,2,Medical,Female,2,2,Sales Executive,3,Single,6236,7,No,15,3,2,0,13,4,10,3,contract,non-minority,YES
26,Travel_Frequently,Research & Development,5,3,Life Sciences,Female,3,1,Research Scientist,3,Married,2893,1,Yes,14,3,3,0,6,3,6,4,full_time,non-minority,YES
35,Travel_Rarely,Sales,12,2,Marketing,Male,2,2,Sales Executive,2,Married,4191,1,No,13,3,1,1,6,2,6,3,full_time,non-minority,YES
49,Travel_Rarely,Sales,12,3,Marketing,Female,3,4,Manager,4,Married,16044,3,Yes,20,4,1,1,24,2,15,10,full_time,minority,YES
47,Travel_Rarely,Research & Development,24,1,Life Sciences,Male,3,1,Laboratory Technician,3,Married,3219,0,No,11,3,3,2,19,3,19,8,full_time,non-minority,YES
31,Travel_Frequently,Research & Development,5,3,Life Sciences,Male,2,2,Research Scientist,2,Married,5009,1,No,16,3,1,0,11,0,10,8,full_time,non-minority,YES
29,Travel_Rarely,Research & Development,6,1,Life Sciences,Male,3,1,Research Scientist,3,Married,3131,1,No,13,3,1,1,10,4,10,8,full_time,minority,YES
50,Travel_Rarely,Sales,7,2,Marketing,Female,2,3,Sales Executive,3,Married,10950,7,Yes,21,3,3,0,30,2,5,2,full_time,non-minority,YES
49,Travel_Rarely,Human Resources,10,2,Medical,Male,2,3,Human Resources,2,Married,10735,2,No,18,3,3,1,20,1,15,10,full_time,minority,YES
27,Travel_Rarely,Sales,2,1,Marketing,Male,3,1,Sales Representative,1,Divorced,3040,0,No,11,3,1,0,5,2,4,3,full_time,non-minority,YES
35,Travel_Rarely,Human Resources,12,3,Human Resources,Male,2,1,Human Resources,2,Married,2142,3,No,12,3,2,1,7,2,5,2,full_time,non-minority,YES
26,Travel_Frequently,Research & Development,5,2,Medical,Female,2,1,Research Scientist,2,Married,2367,1,Yes,17,3,2,0,5,2,5,4,contract,non-minority,YES
41,Travel_Rarely,Sales,21,3,Medical,Female,2,3,Sales Executive,3,Married,13281,3,Yes,15,3,2,1,21,2,14,12,full_time,minority,YES
31,Travel_Rarely,Research & Development,10,2,Life Sciences,Female,2,2,Research Scientist,3,Married,5861,0,No,11,3,2,1,10,2,8,5,full_time,non-minority,YES
28,Travel_Frequently,Research & Development,9,2,Medical,Female,3,1,Laboratory Technician,3,Single,3660,2,No,13,3,3,0,10,3,8,7,full_time,minority,YES
31,Travel_Rarely,Sales,9,4,Life Sciences,Male,1,2,Sales Executive,3,Married,6173,3,Yes,17,3,2,0,11,3,7,5,full_time,non-minority,YES
39,Travel_Rarely,Research & Development,23,2,Medical,Female,3,1,Healthcare Representative,2,Married,4876,3,Yes,12,3,2,1,8,1,6,4,contract,non-minority,YES
49,Travel_Rarely,Research & Development,2,1,Life Sciences,Female,2,4,Healthcare Representative,3,Married,13964,5,Yes,14,3,3,0,26,2,10,4,full_time,minority,YES
34,Travel_Rarely,Research & Development,16,3,Medical,Female,3,1,Research Scientist,4,Single,3447,2,No,11,3,2,0,7,3,6,3,full_time,non-minority,YES
36,Travel_Rarely,Sales,17,3,Medical,Male,3,2,Sales Executive,1,Married,5557,0,No,16,3,3,1,6,2,4,2,full_time,non-minority,YES
41,Travel_Rarely,Research & Development,13,3,Medical,Female,3,2,Manufacturing Director,3,Divorced,4809,1,No,14,3,3,0,17,4,12,9,full_time,non-minority,YES
37,Travel_Rarely,Human Resources,14,3,Human Resources,Male,3,1,Human Resources,2,Married,2141,4,No,13,3,2,1,8,2,5,2,full_time,non-minority,YES
25,Travel_Rarely,Research & Development,9,1,Medical,Male,1,1,Laboratory Technician,1,Married,2446,2,Yes,14,3,1,1,5,2,4,3,full_time,non-minority,YES
33,Travel_Rarely,Sales,1,3,Marketing,Male,3,3,Sales Executive,3,Single,9880,1,No,20,3,1,0,13,3,13,8,full_time,non-minority,YES
36,Travel_Rarely,Sales,21,1,Marketing,Male,3,2,Sales Executive,4,Single,4107,5,No,13,3,1,0,15,2,7,7,full_time,minority,YES
35,Non-Travel,Sales,7,2,Marketing,Female,2,3,Sales Executive,4,Married,10376,4,Yes,11,3,2,1,15,5,12,2,full_time,non-minority,YES
36,Travel_Frequently,Sales,1,3,Medical,Male,1,2,Sales Executive,3,Divorced,9531,1,No,14,3,3,1,7,2,7,4,full_time,non-minority,YES
33,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,2,1,Research Scientist,3,Married,3604,1,Yes,13,3,4,1,5,2,5,4,full_time,minority,YES
43,Travel_Frequently,Research & Development,1,2,Medical,Male,3,1,Research Scientist,2,Divorced,2342,1,Yes,12,3,3,2,6,2,4,2,contract,non-minority,YES
27,Travel_Frequently,Sales,2,1,Medical,Female,3,2,Sales Executive,3,Divorced,4647,1,Yes,18,3,1,1,5,3,5,4,full_time,minority,YES
47,Travel_Frequently,Research & Development,3,3,Medical,Male,2,5,Manager,3,Married,19245,1,No,12,3,3,1,26,2,11,3,full_time,non-minority,YES
35,Non-Travel,Sales,2,3,Life Sciences,Female,3,2,Sales Executive,2,Married,5148,7,No,16,3,3,0,12,2,10,7,full_time,minority,YES
46,Travel_Rarely,Sales,4,2,Marketing,Female,2,3,Sales Executive,3,Married,10935,3,Yes,21,3,4,0,27,2,11,3,full_time,non-minority,YES
41,Travel_Frequently,Research & Development,1,1,Medical,Male,2,1,Research Scientist,3,Single,4907,0,Yes,24,3,3,0,19,2,19,15,contract,non-minority,YES
37,Travel_Frequently,Research & Development,9,3,Life Sciences,Male,2,2,Laboratory Technician,3,Single,6076,2,Yes,13,3,3,0,9,2,6,3,full_time,minority,YES
26,Travel_Rarely,Research & Development,1,1,Medical,Male,3,1,Laboratory Technician,3,Married,3754,1,No,13,3,3,0,8,3,8,5,full_time,minority,YES
41,Travel_Rarely,Sales,3,2,Medical,Male,3,3,Sales Executive,4,Single,9615,0,No,16,3,2,1,15,4,14,9,full_time,minority,YES
29,Travel_Rarely,Sales,4,3,Marketing,Male,3,1,Sales Representative,2,Divorced,3039,1,No,15,3,1,0,6,2,4,3,full_time,non-minority,YES
38,Travel_Rarely,Sales,7,3,Life Sciences,Male,2,3,Sales Executive,1,Divorced,10323,7,Yes,15,3,2,0,14,3,12,10,full_time,non-minority,YES
28,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,3,2,Healthcare Representative,3,Married,5294,2,No,16,3,2,1,9,3,7,2,contract,non-minority,YES
49,Travel_Frequently,Sales,8,3,Life Sciences,Male,3,5,Manager,2,Divorced,19845,3,Yes,22,3,1,0,29,4,27,9,full_time,non-minority,YES
37,Travel_Rarely,Research & Development,1,2,Other,Female,2,2,Manufacturing Director,3,Married,5246,2,No,17,3,3,1,12,0,8,7,full_time,minority,YES
29,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,2,1,Research Scientist,3,Married,2692,1,No,11,3,3,1,5,4,5,4,full_time,non-minority,YES
33,Non-Travel,Research & Development,7,2,Life Sciences,Male,2,3,Manufacturing Director,3,Single,8496,0,No,12,3,3,0,10,0,9,7,full_time,minority,YES
43,Travel_Rarely,Research & Development,13,2,Life Sciences,Male,2,4,Research Director,3,Married,17616,1,No,20,3,1,1,17,3,12,8,full_time,non-minority,YES
43,Travel_Frequently,Research & Development,4,4,Medical,Male,3,2,Laboratory Technician,3,Divorced,5676,1,Yes,17,3,2,1,8,4,7,7,full_time,non-minority,YES
51,Travel_Rarely,Research & Development,7,2,Technical Degree,Male,3,1,Laboratory Technician,2,Married,2342,8,No,14,3,3,1,16,3,13,9,full_time,minority,YES
28,Travel_Frequently,Research & Development,2,2,Medical,Male,3,1,Research Scientist,2,Divorced,3815,1,Yes,12,3,2,1,5,2,5,2,contract,non-minority,YES
35,Non-Travel,Research & Development,11,4,Medical,Female,2,2,Healthcare Representative,4,Divorced,6654,4,No,13,3,1,1,8,2,5,2,full_time,non-minority,YES
24,Travel_Rarely,Research & Development,6,3,Technical Degree,Male,3,1,Research Scientist,2,Married,2235,1,No,12,3,3,1,3,1,3,1,full_time,non-minority,YES
41,Travel_Rarely,Research & Development,24,2,Life Sciences,Male,2,2,Manufacturing Director,3,Married,5909,1,Yes,13,3,2,1,9,1,6,5,contract,non-minority,YES
44,Travel_Rarely,Research & Development,1,4,Technical Degree,Male,3,3,Healthcare Representative,2,Divorced,7441,1,No,11,3,1,2,10,3,10,8,full_time,non-minority,YES
23,Travel_Rarely,Research & Development,8,1,Medical,Male,2,1,Research Scientist,3,Single,1072,1,Yes,12,3,3,0,1,4,1,0,contract,non-minority,YES
42,Travel_Rarely,Sales,23,3,Medical,Female,3,3,Sales Executive,3,Married,13291,3,Yes,16,3,2,1,22,2,13,12,full_time,minority,YES
28,Non-Travel,Research & Development,1,3,Life Sciences,Female,1,2,Laboratory Technician,4,Married,6675,0,No,11,3,1,2,10,5,9,8,full_time,non-minority,YES
40,Non-Travel,Research & Development,2,3,Life Sciences,Male,3,4,Manager,3,Married,18025,0,Yes,13,3,4,0,21,2,20,14,full_time,minority,YES
31,Non-Travel,Sales,12,3,Medical,Male,2,1,Sales Executive,3,Married,4225,0,No,15,3,2,0,5,2,5,4,full_time,non-minority,YES
34,Travel_Rarely,Sales,2,2,Medical,Female,3,2,Sales Executive,3,Married,5561,2,No,13,3,1,1,8,3,5,0,contract,non-minority,YES
35,Travel_Rarely,Sales,17,3,Medical,Male,3,2,Sales Executive,1,Married,5560,0,No,16,3,3,1,6,2,4,2,full_time,non-minority,YES
38,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,2,3,Research Director,3,Married,12137,5,No,12,3,3,2,20,3,15,7,contract,minority,YES
34,Travel_Rarely,Sales,1,2,Medical,Female,2,2,Sales Executive,2,Divorced,5223,0,Yes,14,3,1,1,10,2,9,7,full_time,non-minority,YES
43,Non-Travel,Research & Development,1,4,Medical,Male,3,2,Manufacturing Director,4,Divorced,5744,3,No,11,3,3,0,14,3,9,7,contract,non-minority,YES
34,Travel_Rarely,Sales,6,2,Marketing,Male,3,1,Sales Representative,3,Married,2307,0,Yes,24,4,2,1,12,3,10,9,full_time,non-minority,YES
27,Travel_Frequently,Research & Development,5,2,Life Sciences,Female,3,1,Laboratory Technician,3,Single,2380,0,Yes,13,3,3,0,6,2,5,3,full_time,non-minority,YES
29,Travel_Frequently,Sales,11,3,Life Sciences,Male,2,1,Sales Representative,1,Married,2030,2,No,18,3,3,1,2,1,1,0,full_time,non-minority,YES
45,Travel_Rarely,Sales,3,2,Marketing,Female,1,5,Manager,2,Married,18796,2,No,14,3,2,0,26,2,13,5,full_time,non-minority,YES
31,Travel_Rarely,Research & Development,3,1,Life Sciences,Male,2,3,Healthcare Representative,3,Divorced,8481,0,No,18,3,3,0,11,1,10,7,contract,non-minority,YES
29,Non-Travel,Research & Development,9,3,Medical,Male,3,1,Laboratory Technician,3,Single,2573,1,No,19,3,3,0,7,4,7,4,full_time,non-minority,YES
24,Travel_Frequently,Research & Development,6,3,Life Sciences,Female,3,1,Research Scientist,3,Married,2887,1,Yes,15,3,3,0,6,3,6,3,full_time,non-minority,YES
37,Non-Travel,Research & Development,5,2,Other,Female,3,2,Healthcare Representative,3,Single,6804,1,Yes,19,3,2,1,10,4,9,7,full_time,non-minority,YES
41,Travel_Rarely,Research & Development,27,3,Life Sciences,Female,2,4,Manufacturing Director,2,Married,13568,0,No,22,3,3,1,21,2,20,6,full_time,non-minority,YES
36,Travel_Rarely,Sales,2,2,Medical,Male,2,3,Sales Executive,2,Married,7594,1,No,13,3,2,1,10,1,10,8,full_time,non-minority,YES
32,Travel_Rarely,Sales,3,2,Life Sciences,Female,2,2,Sales Executive,2,Single,4485,2,Yes,11,3,3,0,8,2,6,1,contract,non-minority,YES
30,Travel_Rarely,Sales,4,3,Life Sciences,Female,3,2,Sales Executive,4,Married,5475,1,No,11,3,1,1,9,2,9,0,full_time,non-minority,YES
32,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,3,3,Research Director,4,Single,11224,2,No,22,3,2,0,10,5,5,3,full_time,non-minority,YES
45,Non-Travel,Research & Development,1,1,Life Sciences,Male,2,3,Healthcare Representative,2,Married,10746,2,No,22,3,3,1,24,2,22,14,contract,non-minority,YES
41,Travel_Frequently,Research & Development,28,2,Life Sciences,Female,3,2,Research Scientist,3,Divorced,4555,1,No,11,3,1,1,18,3,5,4,full_time,non-minority,YES
30,Travel_Rarely,Sales,12,3,Life Sciences,Male,3,1,Sales Executive,3,Divorced,4402,1,No,12,3,3,1,7,2,5,2,full_time,non-minority,YES
39,Travel_Rarely,Sales,3,2,Technical Degree,Male,1,2,Sales Representative,3,Single,6628,0,No,12,3,1,0,7,2,7,4,full_time,minority,YES
36,Travel_Rarely,Sales,10,4,Technical Degree,Female,2,2,Sales Executive,2,Married,5669,1,Yes,13,3,1,1,10,3,9,8,full_time,non-minority,YES
37,Travel_Rarely,Research & Development,25,3,Life Sciences,Male,3,1,Research Scientist,2,Single,3410,1,No,15,3,3,1,8,3,8,6,full_time,non-minority,YES
31,Non-Travel,Sales,18,2,Marketing,Female,3,2,Sales Executive,3,Married,6931,1,No,12,3,3,1,9,2,8,7,full_time,non-minority,YES
33,Travel_Rarely,Research & Development,16,3,Medical,Female,3,1,Research Scientist,4,Single,3447,2,No,11,3,2,0,7,3,6,3,full_time,non-minority,YES
42,Travel_Rarely,Sales,6,3,Medical,Female,3,3,Sales Executive,1,Married,13347,8,Yes,13,3,2,1,18,2,12,7,full_time,minority,YES
41,Travel_Frequently,Research & Development,7,2,Life Sciences,Female,2,1,Research Scientist,1,Married,4783,2,No,22,3,2,1,9,2,4,3,full_time,non-minority,YES
37,Travel_Rarely,Sales,21,1,Marketing,Male,3,2,Sales Executive,4,Single,4107,6,No,13,3,1,0,16,2,7,7,full_time,minority,YES
36,Travel_Rarely,Sales,8,2,Marketing,Male,2,2,Sales Executive,2,Married,4188,1,No,13,3,1,1,5,2,5,1,full_time,non-minority,YES
37,Travel_Frequently,Research & Development,2,2,Life Sciences,Male,3,2,Research Scientist,2,Single,4246,1,Yes,17,3,3,0,8,2,8,6,full_time,minority,YES
29,Travel_Frequently,Research & Development,4,3,Life Sciences,Female,3,2,Manufacturing Director,1,Divorced,6394,1,No,16,3,2,1,7,6,3,3,full_time,non-minority,YES
33,Travel_Rarely,Research & Development,13,3,Life Sciences,Female,2,1,Research Scientist,3,Married,2921,1,No,11,3,2,0,9,3,9,8,full_time,minority,YES
33,Travel_Rarely,Research & Development,5,3,Life Sciences,Male,2,2,Healthcare Representative,3,Married,4149,1,No,14,3,2,1,13,4,12,10,full_time,minority,YES
52,Travel_Rarely,Sales,11,3,Marketing,Female,3,4,Manager,4,Married,16036,3,Yes,20,4,1,1,25,2,14,9,full_time,minority,YES
40,Travel_Rarely,Research & Development,4,2,Medical,Female,3,1,Research Scientist,3,Divorced,2642,1,No,12,3,3,1,5,3,5,3,full_time,non-minority,YES
40,Travel_Rarely,Sales,13,3,Medical,Male,3,2,Sales Executive,1,Married,5542,4,No,17,3,3,1,9,2,0,0,full_time,non-minority,YES
29,Travel_Frequently,Research & Development,4,3,Life Sciences,Female,3,2,Manufacturing Director,1,Divorced,6394,1,No,16,3,2,1,6,6,4,3,full_time,non-minority,YES
51,Travel_Rarely,Sales,5,3,Marketing,Male,1,3,Sales Executive,3,Married,7267,3,No,11,3,1,0,30,3,6,4,full_time,non-minority,YES
37,Travel_Rarely,Sales,1,3,Medical,Female,3,2,Sales Executive,4,Married,7626,0,No,13,3,3,0,10,3,9,7,full_time,minority,YES
47,Travel_Rarely,Sales,2,3,Life Sciences,Female,3,4,Manager,2,Married,16613,7,No,12,3,3,0,23,2,11,10,full_time,minority,YES
45,Travel_Rarely,Sales,8,3,Marketing,Male,3,3,Sales Executive,4,Divorced,10096,3,No,11,3,1,1,27,1,7,7,full_time,minority,YES
31,Non-Travel,Sales,19,2,Marketing,Female,3,2,Sales Executive,3,Married,6931,1,No,12,3,3,1,9,2,8,7,full_time,non-minority,YES
38,Non-Travel,Sales,3,2,Life Sciences,Male,2,2,Sales Executive,3,Married,5250,2,No,17,3,3,1,12,0,7,6,full_time,non-minority,YES
41,Travel_Frequently,Sales,4,3,Marketing,Male,3,2,Sales Executive,2,Single,9329,1,No,16,3,2,0,8,4,8,7,contract,non-minority,YES
26,Travel_Rarely,Research & Development,5,1,Life Sciences,Male,2,1,Research Scientist,3,Married,3155,1,No,17,3,3,0,8,1,6,3,full_time,minority,YES
39,Travel_Rarely,Research & Development,9,3,Medical,Male,3,1,Laboratory Technician,3,Single,2212,2,No,13,3,2,0,10,3,7,6,full_time,non-minority,YES
40,Non-Travel,Sales,2,3,Marketing,Female,3,2,Sales Executive,2,Single,5151,5,No,19,3,2,1,11,2,9,7,full_time,minority,YES
42,Travel_Rarely,Sales,3,3,Marketing,Female,2,3,Sales Executive,3,Married,10937,1,Yes,23,3,4,0,23,1,15,5,full_time,non-minority,YES
34,Non-Travel,Sales,2,3,Life Sciences,Female,3,2,Sales Executive,2,Married,5147,7,No,15,3,3,0,12,2,10,7,full_time,minority,YES
42,Travel_Rarely,Sales,1,2,Medical,Female,3,2,Sales Executive,3,Married,5561,3,No,13,3,1,1,11,2,5,1,contract,non-minority,YES
29,Non-Travel,Sales,8,3,Medical,Male,2,1,Sales Executive,3,Married,4223,0,No,15,3,2,0,5,2,5,4,full_time,non-minority,YES
33,Travel_Frequently,Research & Development,15,3,Other,Male,2,1,Laboratory Technician,4,Married,2552,0,No,16,3,2,0,6,3,5,2,full_time,non-minority,YES
54,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,3,5,Manager,1,Divorced,19939,3,No,13,3,3,0,26,2,5,2,full_time,non-minority,YES
47,Travel_Rarely,Research & Development,6,2,Medical,Female,3,1,Research Scientist,3,Divorced,2653,1,No,11,3,3,2,17,3,8,6,full_time,non-minority,YES
36,Non-Travel,Sales,11,4,Medical,Female,2,3,Sales Executive,4,Single,8858,0,No,11,3,2,0,15,2,14,7,full_time,non-minority,YES
41,Travel_Rarely,Research & Development,7,3,Life Sciences,Female,3,3,Research Director,3,Married,13740,1,Yes,22,3,1,0,17,3,13,9,contract,non-minority,YES
